MSN,StateCode,Year,Data
HYCCB,CA,1993,119.40915
HYCCB,CA,1994,40.85136
HYCCB,CA,1995,40.86646
HYCCB,CA,1996,118.74456
HYCCB,CA,1997,54.2821
HYCCB,CA,1998,119.00919
HYCCB,CA,1999,108.01724
HYCCB,CA,2000,81.89363
HYCCB,CA,2001,0.0
HYCCB,CA,2002,0.0
HYCCB,CA,2003,9.36027
HYCCB,CA,2004,0.03407
HYCCB,CA,2005,54.25057
HYCCB,CA,2006,73.34198
HYCCB,CA,2007,132.32472
HYCCB,CA,2008,0.0
HYCCB,CA,2009,3.21758
HYCCB,NM,1960,0.0
HYCCB,NM,1961,0.0
HYCCB,NM,1962,0.0
HYCCB,NM,1963,0.0
HYCCB,NM,1964,0.0
HYCCB,NM,1965,0.0
HYCCB,NM,1966,0.0
HYCCB,NM,1967,0.0
HYCCB,NM,1968,0.0
HYCCB,NM,1969,0.0
HYCCB,NM,1970,0.0
HYCCB,NM,1971,0.0
HYCCB,NM,1972,0.0
HYCCB,NM,1973,0.0
HYCCB,NM,1974,0.0
HYCCB,NM,1975,0.0
HYCCB,NM,1976,0.0
HYCCB,NM,1977,0.0
HYCCB,NM,1978,0.0
HYCCB,NM,1979,0.0
HYCCB,NM,1980,0.0
HYCCB,NM,1981,0.0
HYCCB,NM,1982,0.0
HYCCB,NM,1983,0.0
HYCCB,NM,1984,0.0
HYCCB,NM,1985,0.0
HYCCB,NM,1986,0.0
HYCCB,NM,1987,0.0
HYCCB,NM,1988,0.0
HYCCB,NM,1989,0.0
HYCCB,NM,1990,0.0
HYCCB,NM,1991,0.0
HYCCB,NM,1992,0.0
HYCCB,NM,1993,0.0
HYCCB,NM,1994,0.0
HYCCB,NM,1995,0.0
HYCCB,NM,1996,0.0
HYCCB,NM,1997,0.0
HYCCB,NM,1998,0.0
HYCCB,NM,1999,0.0
HYCCB,NM,2000,0.0
HYCCB,NM,2001,0.0
HYCCB,NM,2002,0.0
HYCCB,NM,2003,0.0
HYCCB,NM,2004,0.0
HYCCB,NM,2005,0.0
HYCCB,NM,2006,0.0
HYCCB,NM,2007,0.0
HYCCB,NM,2008,0.0
HYCCB,NM,2009,0.0
HYCCB,TX,1960,0.0
HYCCB,TX,1961,0.0
HYCCB,TX,1962,0.0
HYCCB,TX,1963,0.0
HYCCB,TX,1964,0.0
HYCCB,TX,1965,0.0
HYCCB,TX,1966,0.0
HYCCB,TX,1967,0.0
HYCCB,TX,1968,0.0
HYCCB,TX,1969,0.0
HYCCB,TX,1970,0.0
HYCCB,TX,1971,0.0
HYCCB,TX,1972,0.0
HYCCB,TX,1973,0.0
HYCCB,TX,1974,0.0
HYCCB,TX,1975,0.0
HYCCB,TX,1976,0.0
HYCCB,TX,1977,0.0
HYCCB,TX,1978,0.0
HYCCB,TX,1979,0.0
HYCCB,TX,1980,0.0
HYCCB,TX,1981,0.0
HYCCB,TX,1982,0.0
HYCCB,TX,1983,0.0
HYCCB,TX,1984,0.0
HYCCB,TX,1985,0.0
HYCCB,TX,1986,0.0
HYCCB,TX,1987,0.0
HYCCB,TX,1988,0.0
HYCCB,TX,1989,0.0
HYCCB,TX,1990,0.0
HYCCB,TX,1991,0.0
HYCCB,TX,1992,0.0
HYCCB,TX,1993,0.0
HYCCB,TX,1994,0.0
HYCCB,TX,1995,0.0
HYCCB,TX,1996,0.0
HYCCB,TX,1997,0.0
HYCCB,TX,1998,0.0
HYCCB,TX,1999,0.0
HYCCB,TX,2000,0.0
HYCCB,TX,2001,0.0
HYCCB,TX,2002,0.0
HYCCB,TX,2003,0.0
HYCCB,TX,2004,0.0
HYCCB,TX,2005,0.0
HYCCB,TX,2006,0.0
HYCCB,TX,2007,0.0
HYCCB,TX,2008,0.0
HYCCB,TX,2009,0.0
HYICB,AZ,1960,0.0
HYICB,AZ,1961,0.0
HYICB,AZ,1962,0.0
HYICB,AZ,1963,0.0
HYICB,AZ,1964,0.0
HYICB,AZ,1965,0.0
HYICB,AZ,1966,0.0
HYICB,AZ,1967,0.0
HYICB,AZ,1968,89.82499
HYICB,AZ,1969,111.1847
HYICB,AZ,1970,140.53565
HYICB,AZ,1971,95.43362
HYICB,AZ,1972,133.70228
HYICB,AZ,1973,110.82985
HYICB,AZ,1974,69.41842
HYICB,AZ,1975,148.9723
HYICB,AZ,1976,167.42022
HYICB,AZ,1977,30.73108
HYICB,AZ,1978,112.33396
HYICB,AZ,1979,163.95011
HYICB,AZ,1980,157.90799
HYICB,AZ,1981,158.89605
HYICB,AZ,1982,158.91125
HYICB,AZ,1983,159.91452
HYICB,AZ,1984,158.69844
HYICB,AZ,1985,158.80485
HYICB,AZ,1986,158.78965
HYICB,AZ,1987,158.37922
HYICB,AZ,1988,156.93512
HYICB,AZ,1989,0.0
HYICB,AZ,1990,0.0
HYICB,AZ,1991,0.0
HYICB,AZ,1992,0.0
HYICB,AZ,1993,0.0
HYICB,AZ,1994,0.0
HYICB,AZ,1995,0.0
HYICB,AZ,1996,0.0
HYICB,AZ,1997,0.0
HYICB,AZ,1998,0.0
HYICB,AZ,1999,0.0
HYICB,AZ,2000,0.0
HYICB,AZ,2001,0.0
HYICB,AZ,2002,0.0
HYICB,AZ,2003,0.0
HYICB,AZ,2004,0.0
HYICB,AZ,2005,0.0
HYICB,AZ,2006,0.0
HYICB,AZ,2007,0.0
HYICB,AZ,2008,0.0
HYICB,AZ,2009,0.0
HYICB,CA,1960,0.66604
HYICB,CA,1961,0.64731
HYICB,CA,1962,6.45601
HYICB,CA,1963,1.23939
HYICB,CA,1964,0.56798
HYICB,CA,1965,0.31192
HYICB,CA,1966,0.0
HYICB,CA,1967,0.0
HYICB,CA,1968,0.0
HYICB,CA,1969,0.0
HYICB,CA,1970,0.06296
HYICB,CA,1971,0.0
HYICB,CA,1972,0.0
HYICB,CA,1973,0.0
HYICB,CA,1974,0.0
HYICB,CA,1975,0.0
HYICB,CA,1976,0.0
HYICB,CA,1977,0.0
HYICB,CA,1978,0.0
HYICB,CA,1979,0.0
HYICB,CA,1980,0.0
HYICB,CA,1981,0.0
HYICB,CA,1982,0.0
HYICB,CA,1983,0.0
HYICB,CA,1984,0.0
HYICB,CA,1985,0.0
HYICB,CA,1986,0.0
HYICB,CA,1987,0.0
HYICB,CA,1988,0.0
HYICB,CA,1989,0.0
HYICB,CA,1990,0.0
HYICB,CA,1991,0.0
HYICB,CA,1992,0.0
HYICB,CA,1993,0.0
HYICB,CA,1994,0.0
HYICB,CA,1995,0.0
HYICB,CA,1996,0.0
HYICB,CA,1997,0.0
HYICB,CA,1998,0.0
HYICB,CA,1999,0.0
HYICB,CA,2000,0.0
HYICB,CA,2001,0.0
HYICB,CA,2002,0.0
HYICB,CA,2003,0.0
HYICB,CA,2004,0.0
HYICB,CA,2005,0.0
HYICB,CA,2006,0.0
HYICB,CA,2007,0.0
HYICB,CA,2008,0.0
HYICB,CA,2009,0.0
HYICB,NM,1960,0.0
HYICB,NM,1961,0.0
HYICB,NM,1962,0.0
HYICB,NM,1963,0.0
HYICB,NM,1964,0.0
HYICB,NM,1965,0.0
HYICB,NM,1966,0.0
HYICB,NM,1967,0.0
HYICB,NM,1968,0.0
HYICB,NM,1969,0.0
HYICB,NM,1970,0.0
HYICB,NM,1971,0.0
HYICB,NM,1972,0.0
HYICB,NM,1973,0.0
HYICB,NM,1974,0.0
HYICB,NM,1975,0.0
HYICB,NM,1976,0.0
HYICB,NM,1977,0.0
HYICB,NM,1978,0.0
HYICB,NM,1979,0.0
HYICB,NM,1980,0.0
HYICB,NM,1981,0.0
HYICB,NM,1982,0.0
HYICB,NM,1983,0.0
HYICB,NM,1984,0.0
HYICB,NM,1985,0.0
HYICB,NM,1986,0.0
HYICB,NM,1987,0.0
HYICB,NM,1988,0.0
HYICB,NM,1989,0.0
HYICB,NM,1990,0.0
HYICB,NM,1991,0.0
HYICB,NM,1992,0.0
HYICB,NM,1993,0.0
HYICB,NM,1994,0.0
HYICB,NM,1995,0.0
HYICB,NM,1996,0.0
HYICB,NM,1997,0.0
HYICB,NM,1998,0.0
HYICB,NM,1999,0.0
HYICB,NM,2000,0.0
HYICB,NM,2001,0.0
HYICB,NM,2002,0.0
HYICB,NM,2003,0.0
HYICB,NM,2004,0.0
HYICB,NM,2005,0.0
HYICB,NM,2006,0.0
HYICB,NM,2007,0.0
HYICB,NM,2008,0.0
HYICB,NM,2009,0.0
HYICB,TX,1960,0.0
HYICB,TX,1961,0.0
HYICB,TX,1962,0.0
HYICB,TX,1963,0.0
HYICB,TX,1964,0.0
HYICB,TX,1965,0.0
HYICB,TX,1966,0.0
HYICB,TX,1967,0.0
HYICB,TX,1968,0.0
HYICB,TX,1969,0.0
HYICB,TX,1970,0.0
HYICB,TX,1971,0.0
HYICB,TX,1972,0.0
HYICB,TX,1973,0.0
HYICB,TX,1974,0.0
HYICB,TX,1975,54.69394
HYICB,TX,1976,54.52049
HYICB,TX,1977,54.84636
HYICB,TX,1978,0.0
HYICB,TX,1979,0.0
HYICB,TX,1980,0.0
HYICB,TX,1981,0.0
HYICB,TX,1982,0.0
HYICB,TX,1983,0.0
HYICB,TX,1984,0.0
HYICB,TX,1985,0.0
HYICB,TX,1986,0.0
HYICB,TX,1987,0.0
HYICB,TX,1988,0.0
HYICB,TX,1989,0.0
HYICB,TX,1990,0.0
HYICB,TX,1991,0.0
HYICB,TX,1992,0.0
HYICB,TX,1993,0.0
HYICB,TX,1994,0.0
HYICB,TX,1995,0.0
HYICB,TX,1996,0.0
HYICB,TX,1997,0.0
HYICB,TX,1998,0.0
HYICB,TX,1999,0.0
HYICB,TX,2000,0.0
HYICB,TX,2001,0.0
HYICB,TX,2002,0.0
HYICB,TX,2003,0.0
HYICB,TX,2004,0.0
HYICB,TX,2005,0.0
HYICB,TX,2006,0.0
HYICB,TX,2007,0.0
HYICB,TX,2008,0.0
HYICB,TX,2009,0.0
LOCCB,AZ,1960,27863.44662
LOCCB,AZ,1961,24432.9779
LOCCB,AZ,1962,23889.37983
LOCCB,AZ,1963,25973.03645
LOCCB,AZ,1964,26864.60679
LOCCB,AZ,1965,24793.90534
LOCCB,AZ,1966,26791.13192
LOCCB,AZ,1967,29274.35428
LOCCB,AZ,1968,30730.99469
LOCCB,AZ,1969,35037.67298
LOCCB,AZ,1970,38714.61052
LOCCB,AZ,1971,43636.52664
LOCCB,AZ,1972,48870.1532
LOCCB,AZ,1973,52111.31175
LOCCB,AZ,1974,56266.1699
LOCCB,AZ,1975,58620.55833
LOCCB,AZ,1976,62262.97742
LOCCB,AZ,1977,66914.01573
LOCCB,AZ,1978,67818.96509
LOCCB,AZ,1979,70720.68335
LOCCB,AZ,1980,74770.53424
LOCCB,AZ,1981,74010.87417
LOCCB,AZ,1982,74936.33149
LOCCB,AZ,1983,76585.42563
LOCCB,AZ,1984,86905.14209
LOCCB,AZ,1985,96079.613
LOCCB,AZ,1986,100180.3448
LOCCB,AZ,1987,108175.1769
LOCCB,AZ,1988,112743.5016
LOCCB,AZ,1989,124282.1612
LOCCB,AZ,1990,125718.7807
LOCCB,AZ,1991,122708.3683
LOCCB,AZ,1992,126187.0906
LOCCB,AZ,1993,129033.5889
LOCCB,AZ,1994,135578.0526
LOCCB,AZ,1995,142962.4557
LOCCB,AZ,1996,150779.8595
LOCCB,AZ,1997,157609.0715
LOCCB,AZ,1998,166730.5794
LOCCB,AZ,1999,175983.5969
LOCCB,AZ,2000,187607.1003
LOCCB,AZ,2001,186702.8567
LOCCB,AZ,2002,190250.4332
LOCCB,AZ,2003,190303.4148
LOCCB,AZ,2004,195919.5467
LOCCB,AZ,2005,203800.6251
LOCCB,AZ,2006,209972.3197
LOCCB,AZ,2007,223034.0835
LOCCB,AZ,2008,220271.1755
LOCCB,AZ,2009,210987.2185
LOCCB,CA,1960,185959.9473
LOCCB,CA,1961,219027.6709
LOCCB,CA,1962,231808.3653
LOCCB,CA,1963,241303.0215
LOCCB,CA,1964,240507.6324
LOCCB,CA,1965,243679.3214
LOCCB,CA,1966,267364.735
LOCCB,CA,1967,274671.6936
LOCCB,CA,1968,299744.7192
LOCCB,CA,1969,308243.4046
LOCCB,CA,1970,335405.1772
LOCCB,CA,1971,351378.6445
LOCCB,CA,1972,387777.3357
LOCCB,CA,1973,399538.1401
LOCCB,CA,1974,379116.7833
LOCCB,CA,1975,473435.2993
LOCCB,CA,1976,495591.7293
LOCCB,CA,1977,496037.3049
LOCCB,CA,1978,506420.1507
LOCCB,CA,1979,511773.7232
LOCCB,CA,1980,520208.5002
LOCCB,CA,1981,541958.4378
LOCCB,CA,1982,535800.0552
LOCCB,CA,1983,504916.4143
LOCCB,CA,1984,555375.2874
LOCCB,CA,1985,575095.3163
LOCCB,CA,1986,572004.3546
LOCCB,CA,1987,587404.8372
LOCCB,CA,1988,609936.1618
LOCCB,CA,1989,661033.7604
LOCCB,CA,1990,691385.7094
LOCCB,CA,1991,668582.8815
LOCCB,CA,1992,677358.9195
LOCCB,CA,1993,668142.5394
LOCCB,CA,1994,645053.5222
LOCCB,CA,1995,662617.7358
LOCCB,CA,1996,683187.2521
LOCCB,CA,1997,708919.8829
LOCCB,CA,1998,761758.5762
LOCCB,CA,1999,742856.1773
LOCCB,CA,2000,770924.3209
LOCCB,CA,2001,811827.4781
LOCCB,CA,2002,823950.1874
LOCCB,CA,2003,820192.0487
LOCCB,CA,2004,892699.6399
LOCCB,CA,2005,872162.7379
LOCCB,CA,2006,889411.1945
LOCCB,CA,2007,905231.1811
LOCCB,CA,2008,913053.3706
LOCCB,CA,2009,869528.4326
LOCCB,NM,1960,8122.93122
LOCCB,NM,1961,8795.7334
LOCCB,NM,1962,9501.23463
LOCCB,NM,1963,10282.90257
LOCCB,NM,1964,11327.04629
LOCCB,NM,1965,12099.15311
LOCCB,NM,1966,13580.97504
LOCCB,NM,1967,14496.77339
LOCCB,NM,1968,15264.18573
LOCCB,NM,1969,16793.26373
LOCCB,NM,1970,18292.92547
LOCCB,NM,1971,20076.72228
LOCCB,NM,1972,21923.57158
LOCCB,NM,1973,23686.11042
LOCCB,NM,1974,24566.47186
LOCCB,NM,1975,22453.87781
LOCCB,NM,1976,24395.65856
LOCCB,NM,1977,25631.4875
LOCCB,NM,1978,26076.59038
LOCCB,NM,1979,26576.25127
LOCCB,NM,1980,27704.93376
LOCCB,NM,1981,26362.00932
LOCCB,NM,1982,28186.51241
LOCCB,NM,1983,27842.36159
LOCCB,NM,1984,35834.79649
LOCCB,NM,1985,36447.65541
LOCCB,NM,1986,37163.04319
LOCCB,NM,1987,39051.45296
LOCCB,NM,1988,40261.78653
LOCCB,NM,1989,44892.16032
LOCCB,NM,1990,45739.51461
LOCCB,NM,1991,45601.43291
LOCCB,NM,1992,46504.5957
LOCCB,NM,1993,48069.94619
LOCCB,NM,1994,50326.69594
LOCCB,NM,1995,51148.883
LOCCB,NM,1996,53388.4196
LOCCB,NM,1997,52528.24896
LOCCB,NM,1998,56482.71749
LOCCB,NM,1999,57669.08038
LOCCB,NM,2000,64600.59046
LOCCB,NM,2001,63918.38753
LOCCB,NM,2002,65426.37723
LOCCB,NM,2003,60353.55389
LOCCB,NM,2004,61828.92629
LOCCB,NM,2005,62402.3605
LOCCB,NM,2006,63108.50136
LOCCB,NM,2007,65366.26632
LOCCB,NM,2008,64471.12028
LOCCB,NM,2009,62710.73553
LOCCB,TX,1960,82694.98419
LOCCB,TX,1961,87290.43713
LOCCB,TX,1962,93983.93119
LOCCB,TX,1963,103894.2111
LOCCB,TX,1964,110561.6129
LOCCB,TX,1965,120583.2733
LOCCB,TX,1966,130411.593
LOCCB,TX,1967,142013.6114
LOCCB,TX,1968,153068.9771
LOCCB,TX,1969,170384.0443
LOCCB,TX,1970,188767.8896
LOCCB,TX,1971,208399.3074
LOCCB,TX,1972,231217.9828
LOCCB,TX,1973,243737.0638
LOCCB,TX,1974,254016.9126
LOCCB,TX,1975,277322.5164
LOCCB,TX,1976,286658.6346
LOCCB,TX,1977,308941.6819
LOCCB,TX,1978,334484.3256
LOCCB,TX,1979,333396.3437
LOCCB,TX,1980,361164.1394
LOCCB,TX,1981,377539.9594
LOCCB,TX,1982,398022.9378
LOCCB,TX,1983,411071.0658
LOCCB,TX,1984,444672.3975
LOCCB,TX,1985,470053.3969
LOCCB,TX,1986,469607.7532
LOCCB,TX,1987,471681.8381
LOCCB,TX,1988,494910.3186
LOCCB,TX,1989,531105.4996
LOCCB,TX,1990,554138.9351
LOCCB,TX,1991,560205.2911
LOCCB,TX,1992,555740.7335
LOCCB,TX,1993,582613.9815
LOCCB,TX,1994,595669.7844
LOCCB,TX,1995,618891.835
LOCCB,TX,1996,643652.2611
LOCCB,TX,1997,654101.9603
LOCCB,TX,1998,703942.0702
LOCCB,TX,1999,725179.0142
LOCCB,TX,2000,769757.4246
LOCCB,TX,2001,774551.9219
LOCCB,TX,2002,734298.5767
LOCCB,TX,2003,723759.1289
LOCCB,TX,2004,747579.9398
LOCCB,TX,2005,821961.0152
LOCCB,TX,2006,815146.1783
LOCCB,TX,2007,808990.6441
LOCCB,TX,2008,828678.5026
LOCCB,TX,2009,850797.5585
LOICB,AZ,1960,12494.81233
LOICB,AZ,1961,16281.43822
LOICB,AZ,1962,21905.47677
LOICB,AZ,1963,22570.01591
LOICB,AZ,1964,23907.89841
LOICB,AZ,1965,27128.52983
LOICB,AZ,1966,29335.05422
LOICB,AZ,1967,28624.36093
LOICB,AZ,1968,30278.5989
LOICB,AZ,1969,34418.45222
LOICB,AZ,1970,39219.41494
LOICB,AZ,1971,41112.43704
LOICB,AZ,1972,45686.77791
LOICB,AZ,1973,48356.45794
LOICB,AZ,1974,52539.7799
LOICB,AZ,1975,56208.28466
LOICB,AZ,1976,58812.73986
LOICB,AZ,1977,59168.40079
LOICB,AZ,1978,61374.18039
LOICB,AZ,1979,65687.24072
LOICB,AZ,1980,65598.39789
LOICB,AZ,1981,80158.77406
LOICB,AZ,1982,65112.60082
LOICB,AZ,1983,63491.86398
LOICB,AZ,1984,58099.50166
LOICB,AZ,1985,66087.45249
LOICB,AZ,1986,63975.12557
LOICB,AZ,1987,64143.28433
LOICB,AZ,1988,69966.48283
LOICB,AZ,1989,76579.42215
LOICB,AZ,1990,78553.79943
LOICB,AZ,1991,80798.68931
LOICB,AZ,1992,85240.98187
LOICB,AZ,1993,84837.99933
LOICB,AZ,1994,86256.82135
LOICB,AZ,1995,92361.11029
LOICB,AZ,1996,98562.69583
LOICB,AZ,1997,101791.7964
LOICB,AZ,1998,96493.04589
LOICB,AZ,1999,96617.69588
LOICB,AZ,2000,92411.95
LOICB,AZ,2001,86003.87825
LOICB,AZ,2002,83371.5414
LOICB,AZ,2003,81687.8621
LOICB,AZ,2004,89351.67085
LOICB,AZ,2005,84423.87788
LOICB,AZ,2006,89923.18729
LOICB,AZ,2007,89880.98374
LOICB,AZ,2008,93983.44756
LOICB,AZ,2009,80418.06736
LOICB,CA,1960,170360.133
LOICB,CA,1961,162987.1135
LOICB,CA,1962,153439.4693
LOICB,CA,1963,166284.7818
LOICB,CA,1964,206943.228
LOICB,CA,1965,235432.6689
LOICB,CA,1966,263027.0213
LOICB,CA,1967,281347.0292
LOICB,CA,1968,302315.0902
LOICB,CA,1969,323665.9308
LOICB,CA,1970,348074.3421
LOICB,CA,1971,361981.7002
LOICB,CA,1972,379365.2767
LOICB,CA,1973,380679.7104
LOICB,CA,1974,353168.8068
LOICB,CA,1975,376918.6458
LOICB,CA,1976,402279.8559
LOICB,CA,1977,417425.83
LOICB,CA,1978,428098.9546
LOICB,CA,1979,440695.0057
LOICB,CA,1980,425311.7168
LOICB,CA,1981,395906.4215
LOICB,CA,1982,381592.6936
LOICB,CA,1983,386393.4601
LOICB,CA,1984,399104.4716
LOICB,CA,1985,413961.8439
LOICB,CA,1986,404805.6203
LOICB,CA,1987,410717.4266
LOICB,CA,1988,415413.751
LOICB,CA,1989,437923.5194
LOICB,CA,1990,437572.6999
LOICB,CA,1991,436345.6487
LOICB,CA,1992,440185.8453
LOICB,CA,1993,433793.193
LOICB,CA,1994,456828.6534
LOICB,CA,1995,441843.8131
LOICB,CA,1996,444762.6154
LOICB,CA,1997,476327.8198
LOICB,CA,1998,473974.7569
LOICB,CA,1999,490345.9645
LOICB,CA,2000,496285.846
LOICB,CA,2001,476567.9262
LOICB,CA,2002,366318.037
LOICB,CA,2003,373569.7199
LOICB,CA,2004,366313.8161
LOICB,CA,2005,372771.2176
LOICB,CA,2006,374020.4752
LOICB,CA,2007,369865.5588
LOICB,CA,2008,372675.723
LOICB,CA,2009,343453.0775
LOICB,NM,1960,13062.92442
LOICB,NM,1961,13662.03605
LOICB,NM,1962,14512.48031
LOICB,NM,1963,15015.65533
LOICB,NM,1964,15568.76782
LOICB,NM,1965,10584.17996
LOICB,NM,1966,11533.1342
LOICB,NM,1967,12385.80684
LOICB,NM,1968,13538.54662
LOICB,NM,1969,14600.9221
LOICB,NM,1970,15777.59519
LOICB,NM,1971,16924.25548
LOICB,NM,1972,17711.68912
LOICB,NM,1973,17663.83931
LOICB,NM,1974,16912.5753
LOICB,NM,1975,16040.73604
LOICB,NM,1976,17687.55501
LOICB,NM,1977,19426.10307
LOICB,NM,1978,21854.43015
LOICB,NM,1979,23798.89862
LOICB,NM,1980,24139.35796
LOICB,NM,1981,25666.71864
LOICB,NM,1982,23673.20819
LOICB,NM,1983,22288.80479
LOICB,NM,1984,26421.09417
LOICB,NM,1985,32124.70554
LOICB,NM,1986,29869.29456
LOICB,NM,1987,29111.5225
LOICB,NM,1988,30461.12743
LOICB,NM,1989,33145.20428
LOICB,NM,1990,34548.30663
LOICB,NM,1991,35304.90804
LOICB,NM,1992,35535.98631
LOICB,NM,1993,37181.5407
LOICB,NM,1994,39561.33029
LOICB,NM,1995,43520.80411
LOICB,NM,1996,45652.51238
LOICB,NM,1997,47519.76956
LOICB,NM,1998,47562.85825
LOICB,NM,1999,46207.83799
LOICB,NM,2000,42384.62414
LOICB,NM,2001,39853.4027
LOICB,NM,2002,40192.97162
LOICB,NM,2003,43781.55785
LOICB,NM,2004,44818.99412
LOICB,NM,2005,47213.77547
LOICB,NM,2006,50038.44943
LOICB,NM,2007,50852.20976
LOICB,NM,2008,49886.66583
LOICB,NM,2009,46017.56892
LOICB,TX,1960,123206.7624
LOICB,TX,1961,126698.0094
LOICB,TX,1962,141147.3337
LOICB,TX,1963,155714.6067
LOICB,TX,1964,171388.9698
LOICB,TX,1965,192918.9602
LOICB,TX,1966,223067.4216
LOICB,TX,1967,243208.8811
LOICB,TX,1968,273506.0571
LOICB,TX,1969,307271.891
LOICB,TX,1970,332433.3133
LOICB,TX,1971,348104.2262
LOICB,TX,1972,377941.9885
LOICB,TX,1973,403138.0973
LOICB,TX,1974,425855.767
LOICB,TX,1975,447787.4717
LOICB,TX,1976,492023.1238
LOICB,TX,1977,556831.6319
LOICB,TX,1978,596836.6379
LOICB,TX,1979,622412.0581
LOICB,TX,1980,640902.0031
LOICB,TX,1981,638430.1607
LOICB,TX,1982,613567.6966
LOICB,TX,1983,638961.355
LOICB,TX,1984,643788.9086
LOICB,TX,1985,634823.4896
LOICB,TX,1986,608746.7655
LOICB,TX,1987,598387.5491
LOICB,TX,1988,616296.9763
LOICB,TX,1989,650748.0196
LOICB,TX,1990,658313.735
LOICB,TX,1991,653243.803
LOICB,TX,1992,658635.6247
LOICB,TX,1993,671140.5128
LOICB,TX,1994,689316.4023
LOICB,TX,1995,693900.2247
LOICB,TX,1996,734875.9104
LOICB,TX,1997,771358.0558
LOICB,TX,1998,789709.1685
LOICB,TX,1999,773650.7436
LOICB,TX,2000,783956.3568
LOICB,TX,2001,742418.2596
LOICB,TX,2002,773130.3251
LOICB,TX,2003,782536.5228
LOICB,TX,2004,754877.8957
LOICB,TX,2005,718512.2108
LOICB,TX,2006,767897.5324
LOICB,TX,2007,792598.9163
LOICB,TX,2008,772692.2371
LOICB,TX,2009,695956.9891
NGCCB,AZ,1960,26171.01
NGCCB,AZ,1961,14483.79
NGCCB,AZ,1962,12949.92
NGCCB,AZ,1963,14307.945
NGCCB,AZ,1964,24446.575
NGCCB,AZ,1965,20695.784
NGCCB,AZ,1966,19313.124
NGCCB,AZ,1967,24851.775
NGCCB,AZ,1968,25166.564
NGCCB,AZ,1969,26363.076
NGCCB,AZ,1970,24044.595
NGCCB,AZ,1971,27114.636
NGCCB,AZ,1972,28339.30555
NGCCB,AZ,1973,33467.49648
NGCCB,AZ,1974,34774.95078
NGCCB,AZ,1975,34255.86566
NGCCB,AZ,1976,38552.99047
NGCCB,AZ,1977,35911.33336
NGCCB,AZ,1978,31504.35662
NGCCB,AZ,1979,28063.59521
NGCCB,AZ,1980,28739.85746
NGCCB,AZ,1981,28209.06612
NGCCB,AZ,1982,27517.0665
NGCCB,AZ,1983,25734.3072
NGCCB,AZ,1984,26471.69546
NGCCB,AZ,1985,26520.9808
NGCCB,AZ,1986,24967.90323
NGCCB,AZ,1987,28681.40871
NGCCB,AZ,1988,29261.166
NGCCB,AZ,1989,29869.85896
NGCCB,AZ,1990,29318.90082
NGCCB,AZ,1991,28273.57226
NGCCB,AZ,1992,27935.2514
NGCCB,AZ,1993,28345.08138
NGCCB,AZ,1994,30004.80834
NGCCB,AZ,1995,29281.58914
NGCCB,AZ,1996,29280.22723
NGCCB,AZ,1997,30818.61561
NGCCB,AZ,1998,32318.26281
NGCCB,AZ,1999,31800.93682
NGCCB,AZ,2000,32461.35878
NGCCB,AZ,2001,31314.86902
NGCCB,AZ,2002,32257.89919
NGCCB,AZ,2003,32702.16207
NGCCB,AZ,2004,33730.1292
NGCCB,AZ,2005,32632.37501
NGCCB,AZ,2006,33407.72169
NGCCB,AZ,2007,33533.2855
NGCCB,AZ,2008,33368.24436
NGCCB,AZ,2009,32783.89896
NGCCB,CA,1960,112672.17
NGCCB,CA,1961,116721.09
NGCCB,CA,1962,128672.235
NGCCB,CA,1963,134124.223
NGCCB,CA,1964,152042.373
NGCCB,CA,1965,175469.836
NGCCB,CA,1966,183262.688
NGCCB,CA,1967,197923.36
NGCCB,CA,1968,203006.307
NGCCB,CA,1969,221134.409
NGCCB,CA,1970,221282.03
NGCCB,CA,1971,252627.99
NGCCB,CA,1972,243328.1285
NGCCB,CA,1973,244510.4651
NGCCB,CA,1974,241376.2508
NGCCB,CA,1975,253677.9697
NGCCB,CA,1976,231137.5776
NGCCB,CA,1977,238970.2095
NGCCB,CA,1978,232860.7124
NGCCB,CA,1979,270889.7653
NGCCB,CA,1980,269401.2206
NGCCB,CA,1981,247379.0529
NGCCB,CA,1982,247336.5623
NGCCB,CA,1983,224733.9319
NGCCB,CA,1984,199093.3132
NGCCB,CA,1985,212934.0931
NGCCB,CA,1986,189475.1207
NGCCB,CA,1987,218443.7621
NGCCB,CA,1988,255548.3496
NGCCB,CA,1989,269368.26
NGCCB,CA,1990,294207.1669
NGCCB,CA,1991,295186.9388
NGCCB,CA,1992,292580.6041
NGCCB,CA,1993,259815.8352
NGCCB,CA,1994,267027.3777
NGCCB,CA,1995,281816.08
NGCCB,CA,1996,243121.7886
NGCCB,CA,1997,258267.4344
NGCCB,CA,1998,298055.5403
NGCCB,CA,1999,248298.2326
NGCCB,CA,2000,235677.4354
NGCCB,CA,2001,249599.8985
NGCCB,CA,2002,242897.8172
NGCCB,CA,2003,237551.9477
NGCCB,CA,2004,236221.8595
NGCCB,CA,2005,238472.7764
NGCCB,CA,2006,250003.1034
NGCCB,CA,2007,254141.7505
NGCCB,CA,2008,258378.0245
NGCCB,CA,2009,254251.9143
NGCCB,NM,1960,9333.63
NGCCB,NM,1961,10628.415
NGCCB,NM,1962,13220.055
NGCCB,NM,1963,11097.728
NGCCB,NM,1964,13820.358
NGCCB,NM,1965,13926.452
